LotArea,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice,MasVnrType,ExterQual,BsmtQual,KitchenQual,GarageFinish,SalePrice
9060,6,1939,1950,0.0,204,560,698,560,1258,1,6,0,1939.0,1,280,0,0,105000,None,TA,TA,TA,Unf,105000
5436,4,1922,2007,0.0,735,796,796,358,1154,1,7,0,1922.0,1,240,0,96,125500,None,TA,TA,Gd,Unf,125500
16692,7,1978,1978,184.0,790,1392,1392,1392,2784,3,12,2,1978.0,2,564,0,112,250000,BrkFace,TA,Gd,Gd,RFn,250000
8520,6,1916,1950,0.0,168,714,1664,862,2526,2,10,1,1916.0,1,216,88,15,136000,None,TA,TA,Gd,Unf,136000
14892,9,2006,2007,160.0,1320,1746,1746,0,1746,2,7,2,2006.0,3,758,201,39,377500,Stone,Ex,Ex,Ex,Fin,377500
6000,6,1941,1950,0.0,375,735,869,349,1218,1,6,1,2003.0,2,440,0,0,131000,None,TA,TA,TA,Unf,131000
9100,7,2000,2000,244.0,1400,1525,1525,0,1525,2,6,0,2000.0,2,541,219,36,235000,BrkFace,Gd,Gd,Gd,RFn,235000
8944,5,1967,1967,0.0,0,1584,1584,0,1584,2,8,0,1967.0,3,792,0,152,124000,None,TA,TA,TA,Unf,124000
7838,5,1967,1967,0.0,769,864,900,0,900,1,6,1,1967.0,1,288,175,144,123000,None,TA,TA,TA,RFn,123000
10800,6,1905,2000,0.0,0,482,1221,691,1912,2,7,1,2003.0,2,672,0,25,163000,None,TA,Fa,TA,Unf,163000
4045,7,2006,2006,45.0,1070,1356,1500,0,1500,2,6,1,2006.0,3,648,161,20,246578,BrkFace,Gd,Gd,Gd,Fin,246578
12665,8,2005,2006,245.0,0,1094,1133,1349,2482,2,9,1,2005.0,3,642,144,39,281213,BrkFace,Gd,Gd,Gd,Fin,281213
57200,5,1948,1950,0.0,353,747,1687,0,1687,1,7,2,1966.0,2,572,0,0,160000,None,TA,TA,TA,Unf,160000
6120,5,1920,2004,0.0,0,939,939,574,1513,1,8,0,1933.0,1,180,24,0,137500,None,TA,TA,TA,Unf,137500
7200,5,1950,1982,0.0,180,1208,1136,768,1904,1,7,0,1950.0,1,240,0,0,138000,None,TA,TA,TA,Unf,138000
6171,6,1925,1990,0.0,264,976,1160,448,1608,2,7,1,1925.0,1,216,147,16,137450,None,TA,TA,Gd,Unf,137450
6000,6,1929,1950,0.0,0,862,950,208,1158,1,5,1,1929.0,1,208,0,0,120000,None,TA,TA,TA,RFn,120000
7415,6,2004,2004,0.0,759,839,864,729,1593,2,8,1,2004.0,2,398,100,75,193000,None,TA,TA,TA,Fin,193000
6762,7,2006,2006,0.0,0,1286,1294,0,1294,2,6,1,2006.0,2,662,168,55,193879,None,Gd,Gd,Gd,RFn,193879
15256,8,2007,2007,84.0,929,1485,1464,0,1464,2,6,0,2007.0,3,754,168,160,282922,Stone,Gd,Gd,Gd,Unf,282922
10410,3,1915,1950,0.0,0,672,694,520,1214,1,6,0,1998.0,3,936,216,0,105000,None,TA,TA,TA,Unf,105000
3842,8,2004,2005,174.0,1373,1594,1646,0,1646,2,5,1,2004.0,2,482,128,53,275000,Stone,Gd,Ex,Gd,Fin,275000
8445,5,1972,2007,0.0,656,768,768,0,768,1,5,0,1988.0,2,396,58,0,133000,None,TA,Gd,TA,Unf,133000
8780,5,1985,1985,0.0,625,833,833,0,833,1,5,0,,0,0,0,0,112000,None,TA,TA,TA,,112000
7740,4,1910,1950,0.0,0,622,741,622,1363,1,6,0,1966.0,2,528,0,0,125500,None,TA,Fa,TA,Unf,125500
20544,7,1986,1991,123.0,0,791,1236,857,2093,2,7,1,1986.0,2,542,364,63,215000,BrkFace,TA,Gd,TA,Fin,215000
12420,7,2001,2001,0.0,666,944,944,896,1840,2,6,0,2001.0,2,622,0,45,230000,None,Gd,Gd,Gd,RFn,230000
9600,6,1950,2005,0.0,120,856,1112,556,1668,1,6,0,1950.0,1,271,0,0,140000,None,TA,TA,TA,Unf,140000
7200,4,1949,1950,0.0,0,0,1040,0,1040,2,6,0,1956.0,2,420,0,0,90000,None,TA,,TA,Unf,90000
10994,8,2005,2006,366.0,976,1844,1844,0,1844,2,7,1,2005.0,2,620,165,44,257000,Stone,Gd,Gd,Gd,Fin,257000
13053,6,1923,2000,0.0,0,833,1053,795,1848,1,8,1,1922.0,2,370,0,0,207000,None,TA,TA,Gd,Unf,207000
3635,7,2007,2007,130.0,988,1386,1569,0,1569,2,7,1,2007.0,3,660,143,20,175900,BrkFace,Gd,Gd,Gd,RFn,175900
11340,4,1885,1950,0.0,0,777,1246,1044,2290,2,11,0,1971.0,2,560,0,0,122500,None,TA,TA,TA,Unf,122500
16545,8,1998,1998,731.0,781,1284,1310,1140,2450,2,7,1,1998.0,3,1069,0,126,340000,BrkFace,Gd,Gd,Gd,Fin,340000
9204,5,1963,1963,0.0,25,1144,1144,0,1144,1,6,0,1962.0,1,336,0,88,124000,None,TA,TA,TA,Unf,124000
16381,6,1969,1969,312.0,1110,1844,1844,0,1844,2,7,1,1969.0,2,540,0,73,223000,BrkFace,Gd,TA,Gd,RFn,223000
11700,6,1968,1968,420.0,404,708,708,708,1416,2,7,1,1968.0,2,776,0,169,179900,BrkFace,TA,TA,TA,RFn,179900
4043,6,1977,1977,0.0,360,1069,1069,0,1069,2,4,1,1977.0,2,440,0,55,127500,None,TA,Gd,TA,RFn,127500
4435,6,2003,2003,170.0,686,848,848,0,848,1,3,0,2003.0,2,420,140,0,136500,BrkFace,Gd,Gd,Gd,Fin,136500
19690,6,1966,1966,0.0,0,697,1575,626,2201,2,8,1,1966.0,2,432,586,236,274970,None,Gd,Gd,Gd,Unf,274970
9503,5,1958,1983,0.0,457,1024,1344,0,1344,1,6,1,1970.0,1,484,316,28,144000,None,TA,TA,TA,Unf,144000
10721,6,1959,1959,243.0,0,1252,1252,0,1252,1,7,0,1960.0,2,528,0,39,142000,Stone,Gd,TA,Gd,Unf,142000
10944,7,1994,1994,448.0,1000,1223,1223,904,2127,2,5,2,1994.0,2,525,171,132,271000,BrkFace,Gd,Gd,Gd,RFn,271000
10930,5,1945,1950,0.0,580,913,1048,510,1558,1,6,1,1962.0,1,288,0,0,140000,None,TA,TA,TA,Unf,140000
7200,5,1940,1992,294.0,510,788,804,0,804,1,4,2,1940.0,1,240,0,0,119000,Stone,TA,TA,Gd,Unf,119000
12546,6,1981,1981,310.0,678,1440,1440,0,1440,2,7,1,1981.0,2,467,0,0,182900,BrkFace,Gd,Gd,Gd,Fin,182900
21930,5,2005,2005,0.0,0,732,734,1104,1838,2,7,1,2005.0,2,372,100,40,192140,None,Gd,Gd,TA,Fin,192140
4928,6,1976,1976,0.0,958,958,958,0,958,2,5,0,1976.0,2,440,0,60,143750,None,TA,Gd,TA,RFn,143750
10800,4,1927,2007,0.0,0,656,968,0,968,2,5,0,1928.0,1,216,0,0,64500,None,TA,TA,TA,Unf,64500
10261,6,2000,2000,318.0,0,936,962,830,1792,2,8,1,2000.0,2,451,0,0,186500,BrkFace,TA,Gd,TA,Fin,186500
17400,5,1977,1977,0.0,936,1126,1126,0,1126,2,5,1,1977.0,2,484,295,41,160000,None,TA,TA,TA,RFn,160000
8400,6,1962,2005,237.0,0,1319,1537,0,1537,1,7,1,1962.0,2,462,0,36,174000,BrkFace,Gd,TA,Gd,RFn,174000
9000,4,1971,1971,0.0,616,864,864,0,864,1,5,0,1974.0,2,528,0,0,120500,None,TA,TA,TA,Unf,120500
12444,8,2008,2008,426.0,1336,1932,1932,0,1932,2,7,1,2008.0,3,774,0,66,394617,Stone,Ex,Ex,Ex,Fin,394617
7407,6,1957,1996,0.0,600,912,1236,0,1236,1,6,0,1957.0,2,923,0,158,149700,None,TA,TA,TA,Unf,149700
11584,7,1979,1979,96.0,315,539,1040,685,1725,2,6,1,1979.0,2,550,0,88,197000,BrkFace,TA,TA,TA,RFn,197000
11526,6,1922,1994,0.0,0,588,1423,748,2555,2,11,1,1993.0,2,672,431,0,191000,None,TA,Ex,TA,Fin,191000
4426,6,2004,2004,147.0,697,848,848,0,848,1,3,1,2004.0,2,420,149,0,149300,BrkFace,Gd,Gd,Gd,RFn,149300
11003,10,2008,2008,160.0,765,1017,1026,981,2007,2,10,1,2008.0,3,812,168,52,310000,Stone,Ex,Ex,Ex,Fin,310000
8854,6,1916,1950,0.0,0,952,952,0,952,1,4,1,1916.0,1,192,0,98,121000,None,TA,TA,Fa,Unf,121000
8500,7,2004,2004,106.0,0,1422,1422,0,1422,2,7,0,2004.0,2,626,192,60,179600,BrkFace,Gd,Gd,Gd,RFn,179600
8400,6,1966,1966,0.0,187,814,913,0,913,1,6,0,1990.0,1,240,0,0,129000,None,TA,TA,TA,Unf,129000
26142,5,1962,1962,189.0,593,1188,1188,0,1188,1,6,0,1962.0,1,312,261,39,157900,BrkFace,TA,TA,TA,Unf,157900
10000,8,1995,1996,438.0,1079,1220,1220,870,2090,2,8,1,1995.0,2,556,0,65,240000,BrkFace,Gd,Gd,Gd,RFn,240000
11767,4,1910,2000,0.0,0,560,796,550,1346,1,6,0,1950.0,1,384,168,24,112000,None,TA,Fa,TA,Unf,112000
1533,5,1970,1970,0.0,553,630,630,0,630,1,3,0,,0,0,0,0,92000,None,TA,Gd,Ex,,92000
9000,5,1974,1974,0.0,0,896,896,896,1792,2,8,0,,0,0,32,45,136000,None,TA,Gd,TA,,136000
9262,8,2008,2009,194.0,0,1573,1578,0,1578,2,7,1,2008.0,3,840,0,36,287090,Stone,Gd,Gd,Ex,Fin,287090
3675,5,2005,2005,80.0,547,547,1072,0,1072,1,5,0,2005.0,2,525,0,28,145000,BrkFace,TA,Gd,TA,Fin,145000
17217,5,2006,2006,0.0,0,1140,1140,0,1140,1,6,0,,0,0,36,56,84500,None,TA,Gd,TA,,84500
7500,7,2004,2005,0.0,410,1221,1221,0,1221,2,6,0,2004.0,2,400,0,113,185000,None,Gd,Gd,Gd,RFn,185000
7917,6,1999,2000,0.0,0,953,953,694,1647,2,7,1,1999.0,2,460,0,40,175000,None,TA,Gd,TA,RFn,175000
13175,6,1978,1988,119.0,790,1542,2073,0,2073,2,7,2,1978.0,2,500,349,0,210000,Stone,TA,Gd,TA,Unf,210000
9042,7,1941,2006,0.0,275,1152,1188,1152,2340,2,9,2,1941.0,1,252,0,60,266500,None,Ex,TA,Gd,RFn,266500
9717,5,1950,1996,0.0,49,1078,1078,0,1078,1,5,0,1950.0,1,240,366,0,142125,None,TA,TA,Gd,Unf,142125
9937,5,1965,1965,0.0,830,1256,1256,0,1256,1,6,0,1965.0,1,276,736,68,147500,None,Gd,TA,TA,Fin,147500
